H_boundary,start_M,known_n,hidden_k,cert_base,L_min,L_offset,L_cert,decimal_digits_used_for_cert,prefix_preview,true_hidden,true_full_preview,q_cell_C_digits,decimal_range_width,prefix_condition_range_width,candidate_count_after_prefix,recovered_hidden,success,ambiguous,Amin_minus_prefix_low,Amax_minus_prefix_low,candidate_low_minus_prefix_low,candidate_high_minus_prefix_low
827885,827785,100,10,2,366,2,368,171,720299367123678763451986595708,0118747717,78648629596772359938...19865957080118747717,111,2,10000000000,2,,False,True,118747717,118747718,118747717,118747718
843333,843233,100,10,2,366,2,368,171,240434415604684960365223220703,9181979547,78678223829515530144...52232207039181979547,111,1,10000000000,1,9181979547,True,False,9181979547,9181979547,9181979547,9181979547
857856,857756,100,10,2,366,2,368,171,699910797483860730938322241856,5543650497,10490498891712468573...83222418565543650497,110,1,10000000000,1,5543650497,True,False,5543650497,5543650497,5543650497,5543650497
880118,880018,100,10,2,366,2,368,171,583284264334984211990679033276,9950618788,53875844710075645587...06790332769950618788,111,1,10000000000,1,9950618788,True,False,9950618788,9950618788,9950618788,9950618788
880603,880503,100,10,2,366,2,368,171,045942224722408579545248996614,9963129567,40421022870695803169...52489966149963129567,111,1,10000000000,1,9963129567,True,False,9963129567,9963129567,9963129567,9963129567
892202,892102,100,10,2,366,2,368,171,957739544589473799649939650197,3180187582,63318790725616930815...99396501973180187582,111,1,10000000000,1,3180187582,True,False,3180187582,3180187582,3180187582,3180187582
892348,892248,100,10,2,366,2,368,171,175145832906568124019088806520,5921445972,06058943439705724396...90888065205921445972,110,1,10000000000,1,5921445972,True,False,5921445972,5921445972,5921445972,5921445972
904484,904384,100,10,2,366,2,368,171,003230917231449065960183944335,7324679947,91561217866471781343...01839443357324679947,111,1,10000000000,1,7324679947,True,False,7324679947,7324679947,7324679947,7324679947
959903,959803,100,10,2,366,2,368,171,965669379924358729329116688498,3936420697,12292940803068422036...91166884983936420697,110,2,10000000000,2,,False,True,3936420697,3936420698,3936420697,3936420698
967701,967601,100,10,2,366,2,368,171,393544273709938641506048173133,8107605825,63149831353947601099...60481731338107605825,111,1,10000000000,1,8107605825,True,False,8107605825,8107605825,8107605825,8107605825
1000000,999900,100,10,2,366,2,368,171,996346460422090106105779458151,3092756283,03156140333212728491...57794581513092756283,110,1,10000000000,1,3092756283,True,False,3092756283,3092756283,3092756283,3092756283
1040638,1040538,100,10,2,366,2,368,171,602919153834489079644615711200,1822217342,74786681031630253844...46157112001822217342,111,1,10000000000,1,1822217342,True,False,1822217342,1822217342,1822217342,1822217342
1050753,1050653,100,10,2,366,2,368,171,765297983874266253555728527755,4802321863,70027268738988850093...57285277554802321863,111,2,10000000000,2,,False,True,4802321863,4802321864,4802321863,4802321864
1054449,1054349,100,10,2,366,2,368,171,816211423182073703190901617186,1098497671,30191205330560320788...09016171861098497671,111,1,10000000000,1,1098497671,True,False,1098497671,1098497671,1098497671,1098497671
1066238,1066138,100,10,2,366,2,368,171,870975745856207795103855683781,0737304860,58184510673399867614...38556837810737304860,111,2,10000000000,2,,False,True,737304859,737304860,737304859,737304860
1073025,1072925,100,10,2,366,2,368,171,126061364416969195564379212364,1183078867,47587072499814094666...43792123641183078867,111,2,10000000000,2,,False,True,1183078867,1183078868,1183078867,1183078868
1087990,1087890,100,10,2,366,2,368,171,447601478042451589123253078872,9150464158,94397264387816193888...32530788729150464158,111,1,10000000000,1,9150464158,True,False,9150464158,9150464158,9150464158,9150464158
1115629,1115529,100,10,2,366,2,368,171,468886247167287846197413253229,7375429526,01454422620859497457...74132532297375429526,109,1,10000000000,1,7375429526,True,False,7375429526,7375429526,7375429526,7375429526
1126103,1126003,100,10,2,366,2,368,171,125098254104681960641879262193,8034243129,41378170518160474697...18792621938034243129,111,2,10000000000,2,,False,True,8034243129,8034243130,8034243129,8034243130
1147756,1147656,100,10,2,366,2,368,171,370388247159817963693475756171,6567127075,61756698818256920224...34757561716567127075,111,1,10000000000,1,6567127075,True,False,6567127075,6567127075,6567127075,6567127075
1157754,1157654,100,10,2,366,2,368,171,386509777391167153832201552178,5674676097,92569872966654485709...22015521785674676097,111,1,10000000000,1,5674676097,True,False,5674676097,5674676097,5674676097,5674676097
1163818,1163718,100,10,2,366,2,368,171,713009060289707249828453512200,9184085285,09632771927478840729...84535122009184085285,110,2,10000000000,2,,False,True,9184085284,9184085285,9184085284,9184085285
1209529,1209429,100,10,2,366,2,368,171,820808065164308513057539071480,8125198197,69559023859598888271...75390714808125198197,111,1,10000000000,1,8125198197,True,False,8125198197,8125198197,8125198197,8125198197
1304006,1303906,100,10,2,366,2,368,171,937726997501146562752347147257,5208651081,16730827382393093549...23471472575208651081,111,1,10000000000,1,5208651081,True,False,5208651081,5208651081,5208651081,5208651081
1341736,1341636,100,10,2,366,2,368,171,517012397095488923922618979244,6899101425,77662106553722776963...26189792446899101425,111,2,10000000000,2,,False,True,6899101424,6899101425,6899101424,6899101425
1348788,1348688,100,10,2,366,2,368,171,161193241010581644940662368625,6056534487,12822950643105366816...06623686256056534487,110,1,10000000000,1,6056534487,True,False,6056534487,6056534487,6056534487,6056534487
1356556,1356456,100,10,2,366,2,368,171,827045346159517070858114277830,7651465791,37449642375567021833...81142778307651465791,111,1,10000000000,1,7651465791,True,False,7651465791,7651465791,7651465791,7651465791
1396940,1396840,100,10,2,366,2,368,171,066490778751753866228503839850,1265932087,19565476212738062612...85038398501265932087,111,1,10000000000,1,1265932087,True,False,1265932087,1265932087,1265932087,1265932087
1412239,1412139,100,10,2,366,2,368,171,117189027244940647588352476752,0556095206,55822084705021116971...83524767520556095206,111,1,10000000000,1,0556095206,True,False,556095206,556095206,556095206,556095206
1430894,1430794,100,10,2,366,2,368,171,171626714866090941406006857538,6769712609,47176801040011515229...60068575386769712609,111,1,10000000000,1,6769712609,True,False,6769712609,6769712609,6769712609,6769712609
1445909,1445809,100,10,2,366,2,368,171,844792035659926636374099719436,3678140232,06336584083493730349...40997194363678140232,110,1,10000000000,1,3678140232,True,False,3678140232,3678140232,3678140232,3678140232
1446751,1446651,100,10,2,366,2,368,171,578125630560368595337897722005,9274225679,85218935539854243460...78977220059274225679,111,1,10000000000,1,9274225679,True,False,9274225679,9274225679,9274225679,9274225679
1468610,1468510,100,10,2,366,2,368,171,438973711724940863265184149584,7226085758,32106108303493213747...51841495847226085758,111,1,10000000000,1,7226085758,True,False,7226085758,7226085758,7226085758,7226085758
1468705,1468605,100,10,2,366,2,368,171,896523168579460538213641579407,7905844341,49584722608575809276...36415794077905844341,111,2,10000000000,2,,False,True,7905844341,7905844342,7905844341,7905844342
1477909,1477809,100,10,2,366,2,368,171,725694330277252806146898876906,0862599987,52561852192471851274...68988769060862599987,111,1,10000000000,1,0862599987,True,False,862599987,862599987,862599987,862599987
1488257,1488157,100,10,2,366,2,368,171,707541587478873646401654505082,0930729083,83200859576215869142...16545050820930729083,111,2,10000000000,2,,False,True,930729082,930729083,930729082,930729083
1500000,1499900,100,10,2,366,2,368,171,794715117319607737991914462295,2443520595,12975442171058259092...19144622952443520595,110,2,10000000000,2,,False,True,2443520594,2443520595,2443520594,2443520595
1551839,1551739,100,10,2,366,2,368,171,265697941996373019859275553374,7652068192,15079658902294996386...92755533747652068192,110,1,10000000000,1,7652068192,True,False,7652068192,7652068192,7652068192,7652068192
1596235,1596135,100,10,2,366,2,368,171,372647468444051827821891124710,4883800477,28087205485873903209...18911247104883800477,111,1,10000000000,1,4883800477,True,False,4883800477,4883800477,4883800477,4883800477
1598832,1598732,100,10,2,366,2,368,171,906187498720783156532379928631,5415212196,29428349902513370566...23799286315415212196,111,1,10000000000,1,5415212196,True,False,5415212196,5415212196,5415212196,5415212196
1606966,1606866,100,10,2,366,2,368,171,331408545464600965124140149923,8880995510,90659049539399029815...41401499238880995510,111,1,10000000000,1,8880995510,True,False,8880995510,8880995510,8880995510,8880995510
1608089,1607989,100,10,2,366,2,368,171,412298639874239459957921065835,7617024652,06433851165885260513...79210658357617024652,110,1,10000000000,1,7617024652,True,False,7617024652,7617024652,7617024652,7617024652
1610213,1610113,100,10,2,366,2,368,171,840676938370527929620527899958,4363556140,91569623341114777525...05278999584363556140,111,1,10000000000,1,4363556140,True,False,4363556140,4363556140,4363556140,4363556140
1625435,1625335,100,10,2,366,2,368,171,798804992789475784238370571738,5123054677,03423351718452134576...83705717385123054677,110,1,10000000000,1,5123054677,True,False,5123054677,5123054677,5123054677,5123054677
1684039,1683939,100,10,2,366,2,368,171,852477959372044797523336188705,0995527658,27654267749218341588...33361887050995527658,111,1,10000000000,1,0995527658,True,False,995527658,995527658,995527658,995527658
1684398,1684298,100,10,2,366,2,368,171,772020671298766747809619699508,0178765994,20208481911719081166...96196995080178765994,111,2,10000000000,2,,False,True,178765994,178765995,178765994,178765995
1728416,1728316,100,10,2,366,2,368,171,999729176179301832402252844187,5999521705,51597708341973169486...22528441875999521705,111,2,10000000000,2,,False,True,5999521705,5999521706,5999521705,5999521706
1745941,1745841,100,10,2,366,2,368,171,706527049797708300745929252280,3248698088,22162217406469988447...59292522803248698088,111,1,10000000000,1,3248698088,True,False,3248698088,3248698088,3248698088,3248698088
1754761,1754661,100,10,2,366,2,368,171,065327984725464447960433491335,0912982647,28480254347804630061...04334913350912982647,111,2,10000000000,2,,False,True,912982646,912982647,912982646,912982647
1783050,1782950,100,10,2,366,2,368,171,254307835200240208629385672231,8393669810,20488915881922481887...93856722318393669810,111,1,10000000000,1,8393669810,True,False,8393669810,8393669810,8393669810,8393669810
1811447,1811347,100,10,2,366,2,368,171,929292245797167652375540617011,8006924289,57279609143527490756...55406170118006924289,111,1,10000000000,1,8006924289,True,False,8006924289,8006924289,8006924289,8006924289
1815389,1815289,100,10,2,366,2,368,171,901797729584824489716294531929,5581954770,75067409430396242470...62945319295581954770,111,1,10000000000,1,5581954770,True,False,5581954770,5581954770,5581954770,5581954770
1820147,1820047,100,10,2,366,2,368,171,234712316028860904374392869504,4533905929,68746173569033706693...43928695044533905929,111,2,10000000000,2,,False,True,4533905928,4533905929,4533905928,4533905929
1843537,1843437,100,10,2,366,2,368,171,714340305270451545819145319651,4046513209,03469116075174888778...91453196514046513209,110,2,10000000000,2,,False,True,4046513208,4046513209,4046513208,4046513209
1848479,1848379,100,10,2,366,2,368,171,771890083405436321326502790870,1367001379,90629654435176514504...65027908701367001379,111,1,10000000000,1,1367001379,True,False,1367001379,1367001379,1367001379,1367001379
1855701,1855601,100,10,2,366,2,368,171,939962781242682760502085146310,5732438632,26734194081970681963...20851463105732438632,111,1,10000000000,1,5732438632,True,False,5732438632,5732438632,5732438632,5732438632
1859291,1859191,100,10,2,366,2,368,171,187824677640649221356245101157,9003562017,50112726556753302539...62451011579003562017,111,1,10000000000,1,9003562017,True,False,9003562017,9003562017,9003562017,9003562017
1881449,1881349,100,10,2,366,2,368,171,174500184610907852942425397985,0638357454,27902938479799335646...24253979850638357454,111,1,10000000000,1,0638357454,True,False,638357454,638357454,638357454,638357454
1897638,1897538,100,10,2,366,2,368,171,046976751436639707383918942564,2098461678,33461526016645163203...39189425642098461678,111,1,10000000000,1,2098461678,True,False,2098461678,2098461678,2098461678,2098461678
1901647,1901547,100,10,2,366,2,368,171,556188494378696802858033949971,9412327937,24483407544642630603...80339499719412327937,111,1,10000000000,1,9412327937,True,False,9412327937,9412327937,9412327937,9412327937
1913257,1913157,100,10,2,366,2,368,171,139715536863282691525832959983,7034353980,90568875332564785263...58329599837034353980,111,2,10000000000,2,,False,True,7034353979,7034353980,7034353979,7034353980
1943552,1943452,100,10,2,366,2,368,171,755495440214995589398703608787,2382267160,31561443218191407790...87036087872382267160,111,1,10000000000,1,2382267160,True,False,2382267160,2382267160,2382267160,2382267160
1956221,1956121,100,10,2,366,2,368,171,008069054870351739777066256500,2788040473,79143155023175407878...70662565002788040473,111,1,10000000000,1,2788040473,True,False,2788040473,2788040473,2788040473,2788040473
1984535,1984435,100,10,2,366,2,368,171,056331069486623609543505565751,2165149437,11725622360716426397...35055657512165149437,110,1,10000000000,1,2165149437,True,False,2165149437,2165149437,2165149437,2165149437
1988383,1988283,100,10,2,366,2,368,171,237278546852170162806747599491,3914993704,18445356995453150082...67475994913914993704,111,1,10000000000,1,3914993704,True,False,3914993704,3914993704,3914993704,3914993704
10000,9900,100,10,2,366,4,370,172,959688159205600101655256375678,5667227966,26456001623742880210...52563756785667227966,111,1,10000000000,1,5667227966,True,False,5667227966,5667227966,5667227966,5667227966
12953,12853,100,10,2,366,4,370,172,210259417375623899420757136275,1674573189,54522268126887268445...07571362751674573189,112,1,10000000000,1,1674573189,True,False,1674573189,1674573189,1674573189,1674573189
